document_id,category,split
AGN-TRAIN-038432,sci_tech,train
AGN-TRAIN-038433,sci_tech,train
AGN-TRAIN-038434,sci_tech,train
AGN-TRAIN-038436,sports,train
AGN-TRAIN-038437,world,train
AGN-TRAIN-038438,sports,train
AGN-TRAIN-038439,business,train
AGN-TRAIN-038440,business,train
AGN-TRAIN-038441,business,train
AGN-TRAIN-038442,business,train
AGN-TRAIN-038443,sci_tech,train
AGN-TRAIN-038444,business,train
AGN-TRAIN-038445,business,train
AGN-TRAIN-038446,business,train
AGN-TRAIN-038447,business,train
AGN-TRAIN-038448,sci_tech,train
AGN-TRAIN-038449,sci_tech,train
AGN-TRAIN-038451,sports,train
AGN-TRAIN-038452,sports,train
AGN-TRAIN-038453,sports,train
AGN-TRAIN-038454,sports,train
AGN-TRAIN-038455,world,train
AGN-TRAIN-038457,world,train
AGN-TRAIN-038458,business,train
AGN-TRAIN-038459,business,train
AGN-TRAIN-038460,sci_tech,train
AGN-TRAIN-038461,sci_tech,train
AGN-TRAIN-038462,sci_tech,train
AGN-TRAIN-038463,sci_tech,train
AGN-TRAIN-038464,sports,train
AGN-TRAIN-038465,sports,train
AGN-TRAIN-038466,world,train
AGN-TRAIN-038467,world,train
AGN-TRAIN-038468,world,train
AGN-TRAIN-038469,world,train
AGN-TRAIN-038470,world,train
AGN-TRAIN-038471,world,train
AGN-TRAIN-038472,business,train
AGN-TRAIN-038473,sci_tech,train
AGN-TRAIN-038474,sci_tech,train
AGN-TRAIN-038476,sci_tech,train
AGN-TRAIN-038477,world,train
AGN-TRAIN-038478,sci_tech,train
AGN-TRAIN-038479,world,train
AGN-TRAIN-038480,world,train
AGN-TRAIN-038481,world,train
AGN-TRAIN-038482,business,train
AGN-TRAIN-038483,business,train
AGN-TRAIN-038484,business,train
AGN-TRAIN-038485,sci_tech,train
AGN-TRAIN-038486,sci_tech,train
AGN-TRAIN-038487,sports,train
AGN-TRAIN-038488,sports,train
AGN-TRAIN-038489,sports,train
AGN-TRAIN-038490,world,train
AGN-TRAIN-038491,sports,train
AGN-TRAIN-038492,sports,train
AGN-TRAIN-038493,sports,train
AGN-TRAIN-038494,sci_tech,train
AGN-TRAIN-038497,business,train
AGN-TRAIN-038498,world,train
AGN-TRAIN-038500,business,train
AGN-TRAIN-038503,sci_tech,train
AGN-TRAIN-038504,sci_tech,train
AGN-TRAIN-038505,sci_tech,train
AGN-TRAIN-038506,sports,train
AGN-TRAIN-038507,sports,train
AGN-TRAIN-038509,world,train
AGN-TRAIN-038510,world,train
AGN-TRAIN-038511,business,train
AGN-TRAIN-038512,business,train
AGN-TRAIN-038513,business,train
AGN-TRAIN-038514,sci_tech,train
AGN-TRAIN-038515,sports,train
AGN-TRAIN-038516,sports,train
AGN-TRAIN-038517,sports,train
AGN-TRAIN-038518,world,train
AGN-TRAIN-038519,world,train
AGN-TRAIN-038520,world,train
AGN-TRAIN-038521,world,train
AGN-TRAIN-038522,sci_tech,train
AGN-TRAIN-038523,sports,train
AGN-TRAIN-038524,sports,train
AGN-TRAIN-038525,world,train
AGN-TRAIN-038526,world,train
AGN-TRAIN-038527,sports,train
AGN-TRAIN-038528,sci_tech,train
AGN-TRAIN-038529,sci_tech,train
AGN-TRAIN-038530,sci_tech,train
AGN-TRAIN-038531,business,train
AGN-TRAIN-038532,business,train
AGN-TRAIN-038533,business,train
AGN-TRAIN-038534,business,train
AGN-TRAIN-038535,sci_tech,train
AGN-TRAIN-038536,sci_tech,train
AGN-TRAIN-038537,sci_tech,train
AGN-TRAIN-038538,sci_tech,train
AGN-TRAIN-038540,sports,train
AGN-TRAIN-038542,sports,train
AGN-TRAIN-038543,sports,train
AGN-TRAIN-038544,world,train
AGN-TRAIN-038545,sports,train
AGN-TRAIN-038546,business,train
AGN-TRAIN-038547,sci_tech,train
AGN-TRAIN-038548,business,train
AGN-TRAIN-038549,business,train
AGN-TRAIN-038550,business,train
AGN-TRAIN-038551,business,train
AGN-TRAIN-038552,business,train
AGN-TRAIN-038553,sci_tech,train
AGN-TRAIN-038554,sports,train
AGN-TRAIN-038555,sports,train
AGN-TRAIN-038556,sports,train
AGN-TRAIN-038557,sci_tech,train
AGN-TRAIN-038559,sci_tech,train
AGN-TRAIN-038560,world,train
AGN-TRAIN-038562,world,train
AGN-TRAIN-038563,world,train
AGN-TRAIN-038564,world,train
AGN-TRAIN-038565,world,train
AGN-TRAIN-038566,world,train
AGN-TRAIN-038567,world,train
AGN-TRAIN-038569,world,train
AGN-TRAIN-038570,world,train
AGN-TRAIN-038571,world,train
AGN-TRAIN-038572,world,train
AGN-TRAIN-038573,world,train
AGN-TRAIN-038574,world,train
AGN-TRAIN-038575,sci_tech,train
AGN-TRAIN-038576,sci_tech,train
AGN-TRAIN-038577,business,train
AGN-TRAIN-038578,business,train
AGN-TRAIN-038579,sports,train
AGN-TRAIN-038580,sci_tech,train
AGN-TRAIN-038581,sci_tech,train
AGN-TRAIN-038582,sci_tech,train
AGN-TRAIN-038583,sports,train
AGN-TRAIN-038584,sports,train
AGN-TRAIN-038585,sports,train
AGN-TRAIN-038586,sports,train
AGN-TRAIN-038588,sports,train
AGN-TRAIN-038589,sports,train
AGN-TRAIN-038591,business,train
AGN-TRAIN-038592,business,train
AGN-TRAIN-038594,sci_tech,train
AGN-TRAIN-038596,business,train
AGN-TRAIN-038597,business,train
AGN-TRAIN-038598,business,train
AGN-TRAIN-038599,sports,train
AGN-TRAIN-038600,sports,train
AGN-TRAIN-038601,world,train
AGN-TRAIN-038602,business,train
AGN-TRAIN-038603,business,train
AGN-TRAIN-038604,business,train
AGN-TRAIN-038605,sci_tech,train
AGN-TRAIN-038606,sci_tech,train
AGN-TRAIN-038607,sci_tech,train
AGN-TRAIN-038608,sports,train
AGN-TRAIN-038609,sports,train
AGN-TRAIN-038610,sports,train
AGN-TRAIN-038611,world,train
AGN-TRAIN-038612,sports,train
AGN-TRAIN-038613,sports,train
AGN-TRAIN-038614,sci_tech,train
AGN-TRAIN-038615,sci_tech,train
AGN-TRAIN-038616,business,train
AGN-TRAIN-038617,business,train
AGN-TRAIN-038618,business,train
AGN-TRAIN-038619,sci_tech,train
AGN-TRAIN-038620,sci_tech,train
AGN-TRAIN-038621,business,train
AGN-TRAIN-038622,sports,train
AGN-TRAIN-038623,sports,train
AGN-TRAIN-038624,world,train
AGN-TRAIN-038625,world,train
AGN-TRAIN-038626,world,train
AGN-TRAIN-038627,world,train
AGN-TRAIN-038628,world,train
AGN-TRAIN-038629,world,train
AGN-TRAIN-038630,sci_tech,train
AGN-TRAIN-038631,business,train
AGN-TRAIN-038632,business,train
AGN-TRAIN-038633,sci_tech,train
AGN-TRAIN-038634,sci_tech,train
AGN-TRAIN-038635,business,train
AGN-TRAIN-038636,sci_tech,train
AGN-TRAIN-038637,sports,train
AGN-TRAIN-038638,sports,train
AGN-TRAIN-038639,sci_tech,train
AGN-TRAIN-038640,sci_tech,train
AGN-TRAIN-038641,business,train
AGN-TRAIN-038643,sci_tech,train
AGN-TRAIN-038644,sci_tech,train
AGN-TRAIN-038645,sci_tech,train
AGN-TRAIN-038646,sci_tech,train
AGN-TRAIN-038647,sports,train
AGN-TRAIN-038648,sports,train
AGN-TRAIN-038649,sci_tech,train
AGN-TRAIN-038650,sci_tech,train
AGN-TRAIN-038651,sci_tech,train
AGN-TRAIN-038652,sci_tech,train
AGN-TRAIN-038653,sci_tech,train
AGN-TRAIN-038654,business,train
AGN-TRAIN-038655,business,train
AGN-TRAIN-038656,business,train
AGN-TRAIN-038657,business,train
AGN-TRAIN-038659,business,train
AGN-TRAIN-038660,business,train
AGN-TRAIN-038661,sci_tech,train
AGN-TRAIN-038662,sci_tech,train
AGN-TRAIN-038663,sports,train
AGN-TRAIN-038664,sports,train
AGN-TRAIN-038665,sports,train
AGN-TRAIN-038666,world,train
AGN-TRAIN-038667,sci_tech,train
AGN-TRAIN-038668,world,train
AGN-TRAIN-038669,world,train
AGN-TRAIN-038670,world,train
AGN-TRAIN-038671,world,train
AGN-TRAIN-038672,world,train
AGN-TRAIN-038673,world,train
AGN-TRAIN-038674,world,train
AGN-TRAIN-038675,world,train
AGN-TRAIN-038676,world,train
AGN-TRAIN-038677,business,train
AGN-TRAIN-038679,business,train
AGN-TRAIN-038680,business,train
AGN-TRAIN-038681,sci_tech,train
AGN-TRAIN-038682,sci_tech,train
AGN-TRAIN-038683,sci_tech,train
AGN-TRAIN-038685,sci_tech,train
AGN-TRAIN-038686,sci_tech,train
AGN-TRAIN-038687,sci_tech,train
AGN-TRAIN-038688,sci_tech,train
AGN-TRAIN-038689,sci_tech,train
AGN-TRAIN-038690,sports,train
AGN-TRAIN-038691,sports,train
AGN-TRAIN-038692,sports,train
AGN-TRAIN-038693,world,train
AGN-TRAIN-038694,world,train
AGN-TRAIN-038695,world,train
AGN-TRAIN-038696,business,train
AGN-TRAIN-038697,business,train
AGN-TRAIN-038699,business,train
AGN-TRAIN-038700,business,train
AGN-TRAIN-038702,sci_tech,train
AGN-TRAIN-038703,sports,train
AGN-TRAIN-038704,sports,train
AGN-TRAIN-038705,sports,train
AGN-TRAIN-038706,sports,train
AGN-TRAIN-038707,world,train
AGN-TRAIN-038708,sci_tech,train
AGN-TRAIN-038709,world,train
AGN-TRAIN-038710,world,train
AGN-TRAIN-038711,world,train
AGN-TRAIN-038712,world,train
AGN-TRAIN-038713,world,train
AGN-TRAIN-038714,world,train
AGN-TRAIN-038715,world,train
AGN-TRAIN-038716,world,train
AGN-TRAIN-038717,world,train
AGN-TRAIN-038718,sci_tech,train
AGN-TRAIN-038719,sci_tech,train
AGN-TRAIN-038721,sci_tech,train
AGN-TRAIN-038722,sports,train
AGN-TRAIN-038723,sports,train
AGN-TRAIN-038724,sports,train
AGN-TRAIN-038726,sports,train
AGN-TRAIN-038727,sports,train
AGN-TRAIN-038728,sports,train
AGN-TRAIN-038729,sports,train
AGN-TRAIN-038731,sci_tech,train
AGN-TRAIN-038733,sci_tech,train
AGN-TRAIN-038734,sci_tech,train
AGN-TRAIN-038735,sci_tech,train
AGN-TRAIN-038736,sci_tech,train
AGN-TRAIN-038738,sci_tech,train
AGN-TRAIN-038739,sci_tech,train
AGN-TRAIN-038740,sci_tech,train
AGN-TRAIN-038741,sports,train
AGN-TRAIN-038742,sci_tech,train
AGN-TRAIN-038743,sci_tech,train
AGN-TRAIN-038744,business,train
AGN-TRAIN-038746,sci_tech,train
AGN-TRAIN-038747,business,train
AGN-TRAIN-038748,business,train
AGN-TRAIN-038749,world,train
AGN-TRAIN-038750,business,train
AGN-TRAIN-038751,sci_tech,train
AGN-TRAIN-038752,sci_tech,train
AGN-TRAIN-038753,sports,train
AGN-TRAIN-038754,sci_tech,train
AGN-TRAIN-038755,sci_tech,train
AGN-TRAIN-038756,sci_tech,train
AGN-TRAIN-038758,sci_tech,train
AGN-TRAIN-038759,business,train
AGN-TRAIN-038760,business,train
AGN-TRAIN-038761,business,train
AGN-TRAIN-038762,sci_tech,train
AGN-TRAIN-038763,sports,train
AGN-TRAIN-038764,world,train
AGN-TRAIN-038766,sci_tech,train
AGN-TRAIN-038767,sci_tech,train
AGN-TRAIN-038768,sports,train
AGN-TRAIN-038769,sports,train
AGN-TRAIN-038770,sports,train
AGN-TRAIN-038771,sports,train
AGN-TRAIN-038773,world,train
AGN-TRAIN-038774,world,train
AGN-TRAIN-038775,world,train
AGN-TRAIN-038776,world,train
AGN-TRAIN-038777,world,train
AGN-TRAIN-038778,world,train
AGN-TRAIN-038779,world,train
AGN-TRAIN-038780,business,train
AGN-TRAIN-038781,business,train
AGN-TRAIN-038782,business,train
AGN-TRAIN-038783,business,train
AGN-TRAIN-038784,sci_tech,train
AGN-TRAIN-038785,sci_tech,train
AGN-TRAIN-038786,sci_tech,train
AGN-TRAIN-038787,sports,train
AGN-TRAIN-038789,sci_tech,train
AGN-TRAIN-038790,sci_tech,train
AGN-TRAIN-038791,sports,train
AGN-TRAIN-038792,sports,train
AGN-TRAIN-038793,sports,train
AGN-TRAIN-038794,sports,train
AGN-TRAIN-038797,sci_tech,train
AGN-TRAIN-038798,world,train
AGN-TRAIN-038799,sci_tech,train
AGN-TRAIN-038800,business,train
AGN-TRAIN-038801,sci_tech,train
AGN-TRAIN-038802,sci_tech,train
AGN-TRAIN-038803,business,train
AGN-TRAIN-038804,sci_tech,train
AGN-TRAIN-038805,sports,train
AGN-TRAIN-038806,sports,train
AGN-TRAIN-038807,world,train
AGN-TRAIN-038808,sci_tech,train
AGN-TRAIN-038809,sci_tech,train
AGN-TRAIN-038811,world,train
AGN-TRAIN-038812,sci_tech,train
AGN-TRAIN-038813,sci_tech,train
AGN-TRAIN-038814,sci_tech,train
AGN-TRAIN-038815,world,train
AGN-TRAIN-038816,world,train
AGN-TRAIN-038817,world,train
AGN-TRAIN-038818,world,train
AGN-TRAIN-038819,world,train
AGN-TRAIN-038821,world,train
AGN-TRAIN-038822,world,train
AGN-TRAIN-038823,world,train
AGN-TRAIN-038824,world,train
AGN-TRAIN-038825,world,train
AGN-TRAIN-038826,world,train
AGN-TRAIN-038827,world,train
AGN-TRAIN-038828,world,train
AGN-TRAIN-038829,sci_tech,train
AGN-TRAIN-038830,sci_tech,train
AGN-TRAIN-038831,sci_tech,train
AGN-TRAIN-038834,sci_tech,train
AGN-TRAIN-038835,sci_tech,train
AGN-TRAIN-038836,sports,train
AGN-TRAIN-038837,sports,train
AGN-TRAIN-038838,sports,train
AGN-TRAIN-038839,sports,train
AGN-TRAIN-038840,sports,train
AGN-TRAIN-038841,sports,train
AGN-TRAIN-038842,business,train
AGN-TRAIN-038843,business,train
AGN-TRAIN-038844,business,train
AGN-TRAIN-038845,business,train
AGN-TRAIN-038846,sci_tech,train
AGN-TRAIN-038847,sci_tech,train
AGN-TRAIN-038848,sci_tech,train
AGN-TRAIN-038850,world,train
AGN-TRAIN-038851,world,train
AGN-TRAIN-038852,world,train
AGN-TRAIN-038853,business,train
AGN-TRAIN-038855,business,train
AGN-TRAIN-038856,business,train
AGN-TRAIN-038857,sci_tech,train
AGN-TRAIN-038858,sci_tech,train
AGN-TRAIN-038859,sci_tech,train
AGN-TRAIN-038860,sports,train
AGN-TRAIN-038861,sports,train
AGN-TRAIN-038863,sports,train
AGN-TRAIN-038864,world,train
AGN-TRAIN-038865,world,train
AGN-TRAIN-038866,world,train
AGN-TRAIN-038868,world,train
AGN-TRAIN-038869,world,train
AGN-TRAIN-038871,world,train
AGN-TRAIN-038872,world,train
AGN-TRAIN-038873,world,train
AGN-TRAIN-038874,sci_tech,train
AGN-TRAIN-038877,business,train
AGN-TRAIN-038878,business,train
AGN-TRAIN-038879,business,train
AGN-TRAIN-038880,sci_tech,train
AGN-TRAIN-038881,sports,train
AGN-TRAIN-038882,sports,train
AGN-TRAIN-038883,sports,train
AGN-TRAIN-038884,world,train
AGN-TRAIN-038885,world,train
AGN-TRAIN-038886,world,train
AGN-TRAIN-038887,world,train
AGN-TRAIN-038888,world,train
AGN-TRAIN-038889,sports,train
AGN-TRAIN-038890,sports,train
AGN-TRAIN-038891,sports,train
AGN-TRAIN-038892,sports,train
AGN-TRAIN-038893,business,train
AGN-TRAIN-038894,sci_tech,train
AGN-TRAIN-038895,business,train
AGN-TRAIN-038896,business,train
AGN-TRAIN-038897,sci_tech,train
AGN-TRAIN-038898,sports,train
AGN-TRAIN-038899,sports,train
AGN-TRAIN-038901,sci_tech,train
AGN-TRAIN-038902,business,train
AGN-TRAIN-038903,business,train
AGN-TRAIN-038904,business,train
AGN-TRAIN-038905,sci_tech,train
AGN-TRAIN-038906,sports,train
AGN-TRAIN-038907,world,train
AGN-TRAIN-038908,world,train
AGN-TRAIN-038909,world,train
AGN-TRAIN-038910,world,train
AGN-TRAIN-038911,world,train
AGN-TRAIN-038912,business,train
AGN-TRAIN-038913,business,train
AGN-TRAIN-038914,world,train
AGN-TRAIN-038915,sci_tech,train
AGN-TRAIN-038916,sci_tech,train
AGN-TRAIN-038917,sci_tech,train
AGN-TRAIN-038918,sci_tech,train
AGN-TRAIN-038919,business,train
AGN-TRAIN-038920,sci_tech,train
AGN-TRAIN-038921,sports,train
AGN-TRAIN-038922,world,train
AGN-TRAIN-038924,business,train
AGN-TRAIN-038925,business,train
AGN-TRAIN-038926,business,train
AGN-TRAIN-038928,sci_tech,train
AGN-TRAIN-038929,world,train
AGN-TRAIN-038930,world,train
AGN-TRAIN-038931,world,train
AGN-TRAIN-038932,world,train
AGN-TRAIN-038933,world,train
AGN-TRAIN-038934,world,train
AGN-TRAIN-038935,business,train
AGN-TRAIN-038936,business,train
AGN-TRAIN-038937,sports,train
AGN-TRAIN-038938,sports,train
AGN-TRAIN-038939,sports,train
AGN-TRAIN-038940,sports,train
AGN-TRAIN-038941,world,train
AGN-TRAIN-038942,world,train
AGN-TRAIN-038943,sports,train
AGN-TRAIN-038944,sports,train
AGN-TRAIN-038945,sci_tech,train
AGN-TRAIN-038946,sports,train
AGN-TRAIN-038947,sports,train
AGN-TRAIN-038948,world,train
AGN-TRAIN-038949,world,train
AGN-TRAIN-038950,business,train
AGN-TRAIN-038953,sports,train
AGN-TRAIN-038954,sports,train
AGN-TRAIN-038955,sports,train
AGN-TRAIN-038957,business,train
AGN-TRAIN-038960,sports,train
AGN-TRAIN-038961,sports,train
AGN-TRAIN-038962,world,train
AGN-TRAIN-038963,world,train
AGN-TRAIN-038964,sports,train
AGN-TRAIN-038966,sports,train
AGN-TRAIN-038967,sports,train
AGN-TRAIN-038968,sports,train
AGN-TRAIN-038971,sports,train
AGN-TRAIN-038972,world,train
AGN-TRAIN-038973,world,train
AGN-TRAIN-038974,world,train
AGN-TRAIN-038975,world,train
AGN-TRAIN-038976,world,train
AGN-TRAIN-038978,sports,train
AGN-TRAIN-038979,sports,train
AGN-TRAIN-038980,world,train
AGN-TRAIN-038981,sci_tech,train
AGN-TRAIN-038982,business,train
AGN-TRAIN-038983,business,train
AGN-TRAIN-038985,world,train
AGN-TRAIN-038986,sports,train
AGN-TRAIN-038987,world,train
AGN-TRAIN-038988,world,train
AGN-TRAIN-038989,business,train
AGN-TRAIN-038992,sports,train
AGN-TRAIN-038993,sports,train
AGN-TRAIN-038994,sports,train
AGN-TRAIN-038995,sports,train
AGN-TRAIN-038996,sports,train
AGN-TRAIN-038997,business,train
AGN-TRAIN-038998,business,train
AGN-TRAIN-038999,sports,train
AGN-TRAIN-039000,sports,train
AGN-TRAIN-039001,sports,train
AGN-TRAIN-039002,world,train
AGN-TRAIN-039003,sci_tech,train
AGN-TRAIN-039004,business,train
AGN-TRAIN-039005,sci_tech,train
AGN-TRAIN-039006,business,train
AGN-TRAIN-039007,business,train
AGN-TRAIN-039008,sci_tech,train
AGN-TRAIN-039009,world,train
AGN-TRAIN-039010,world,train
AGN-TRAIN-039011,world,train
AGN-TRAIN-039012,business,train
AGN-TRAIN-039013,sports,train
AGN-TRAIN-039014,sports,train
AGN-TRAIN-039015,world,train
AGN-TRAIN-039016,sports,train
AGN-TRAIN-039017,world,train
AGN-TRAIN-039018,sports,train
AGN-TRAIN-039019,sci_tech,train
AGN-TRAIN-039020,sports,train
AGN-TRAIN-039021,sports,train
AGN-TRAIN-039022,sci_tech,train
AGN-TRAIN-039023,sci_tech,train
AGN-TRAIN-039024,sci_tech,train
AGN-TRAIN-039025,sports,train
AGN-TRAIN-039026,sports,train
AGN-TRAIN-039027,sports,train
AGN-TRAIN-039028,world,train
AGN-TRAIN-039029,sci_tech,train
AGN-TRAIN-039031,business,train
AGN-TRAIN-039032,sci_tech,train
AGN-TRAIN-039033,sports,train
AGN-TRAIN-039034,sports,train
AGN-TRAIN-039035,world,train
AGN-TRAIN-039036,world,train
AGN-TRAIN-039037,sports,train
AGN-TRAIN-039038,sci_tech,train
AGN-TRAIN-039039,sports,train
AGN-TRAIN-039040,sports,train
AGN-TRAIN-039041,business,train
AGN-TRAIN-039042,sci_tech,train
AGN-TRAIN-039043,sports,train
AGN-TRAIN-039044,sports,train
AGN-TRAIN-039045,world,train
AGN-TRAIN-039046,sci_tech,train
AGN-TRAIN-039047,world,train
AGN-TRAIN-039048,world,train
AGN-TRAIN-039049,world,train
AGN-TRAIN-039050,world,train
AGN-TRAIN-039051,world,train
AGN-TRAIN-039052,world,train
AGN-TRAIN-039053,world,train
AGN-TRAIN-039054,business,train
AGN-TRAIN-039055,sci_tech,train
AGN-TRAIN-039056,sci_tech,train
AGN-TRAIN-039057,sci_tech,train
AGN-TRAIN-039058,sports,train
AGN-TRAIN-039059,sports,train
AGN-TRAIN-039060,sports,train
AGN-TRAIN-039061,world,train
AGN-TRAIN-039062,sports,train
AGN-TRAIN-039063,sports,train
AGN-TRAIN-039064,business,train
AGN-TRAIN-039065,sports,train
AGN-TRAIN-039066,sports,train
AGN-TRAIN-039067,world,train
AGN-TRAIN-039068,world,train
AGN-TRAIN-039069,business,train
AGN-TRAIN-039070,business,train
AGN-TRAIN-039071,business,train
AGN-TRAIN-039072,business,train
AGN-TRAIN-039073,business,train
AGN-TRAIN-039074,business,train
AGN-TRAIN-039075,business,train
AGN-TRAIN-039076,business,train
AGN-TRAIN-039077,sports,train
AGN-TRAIN-039078,sports,train
AGN-TRAIN-039080,world,train
AGN-TRAIN-039081,sci_tech,train
AGN-TRAIN-039083,sci_tech,train
AGN-TRAIN-039084,sci_tech,train
AGN-TRAIN-039085,world,train
AGN-TRAIN-039086,world,train
AGN-TRAIN-039087,world,train
AGN-TRAIN-039088,world,train
AGN-TRAIN-039089,world,train
AGN-TRAIN-039090,world,train
AGN-TRAIN-039091,world,train
AGN-TRAIN-039092,business,train
AGN-TRAIN-039093,business,train
AGN-TRAIN-039094,business,train
AGN-TRAIN-039095,sci_tech,train
AGN-TRAIN-039096,world,train
AGN-TRAIN-039097,sports,train
AGN-TRAIN-039098,sports,train
AGN-TRAIN-039099,sports,train
AGN-TRAIN-039100,sports,train
AGN-TRAIN-039101,sports,train
AGN-TRAIN-039102,sports,train
AGN-TRAIN-039103,sports,train
AGN-TRAIN-039104,sports,train
AGN-TRAIN-039105,sports,train
AGN-TRAIN-039106,sports,train
AGN-TRAIN-039107,sports,train
AGN-TRAIN-039108,sports,train
AGN-TRAIN-039109,sports,train
AGN-TRAIN-039110,sports,train
AGN-TRAIN-039111,business,train
AGN-TRAIN-039112,sci_tech,train
AGN-TRAIN-039113,sci_tech,train
AGN-TRAIN-039114,sports,train
AGN-TRAIN-039115,sports,train
AGN-TRAIN-039116,sports,train
AGN-TRAIN-039117,sports,train
AGN-TRAIN-039119,sports,train
AGN-TRAIN-039120,business,train
AGN-TRAIN-039121,sports,train
AGN-TRAIN-039122,business,train
AGN-TRAIN-039123,sci_tech,train
AGN-TRAIN-039124,sports,train
AGN-TRAIN-039126,sports,train
AGN-TRAIN-039127,sports,train
AGN-TRAIN-039128,world,train
AGN-TRAIN-039129,world,train
AGN-TRAIN-039130,world,train
AGN-TRAIN-039131,world,train
AGN-TRAIN-039132,world,train
AGN-TRAIN-039133,sports,train
AGN-TRAIN-039134,business,train
AGN-TRAIN-039135,world,train
AGN-TRAIN-039136,sports,train
AGN-TRAIN-039137,business,train
AGN-TRAIN-039138,sci_tech,train
AGN-TRAIN-039139,sports,train
AGN-TRAIN-039140,sports,train
AGN-TRAIN-039141,sports,train
AGN-TRAIN-039142,sports,train
AGN-TRAIN-039143,world,train
AGN-TRAIN-039144,world,train
AGN-TRAIN-039145,world,train
AGN-TRAIN-039146,world,train
AGN-TRAIN-039147,business,train
AGN-TRAIN-039148,business,train
AGN-TRAIN-039149,sports,train
AGN-TRAIN-039150,sports,train
AGN-TRAIN-039151,world,train
AGN-TRAIN-039152,world,train
AGN-TRAIN-039153,world,train
AGN-TRAIN-039154,world,train
AGN-TRAIN-039155,world,train
AGN-TRAIN-039157,sci_tech,train
AGN-TRAIN-039159,sports,train
AGN-TRAIN-039160,world,train
AGN-TRAIN-039161,world,train
AGN-TRAIN-039163,sports,train
AGN-TRAIN-039165,sports,train
AGN-TRAIN-039166,sports,train
AGN-TRAIN-039167,sports,train
AGN-TRAIN-039168,sci_tech,train
AGN-TRAIN-039170,sports,train
AGN-TRAIN-039171,sports,train
AGN-TRAIN-039173,sports,train
AGN-TRAIN-039174,world,train
AGN-TRAIN-039175,business,train
AGN-TRAIN-039176,business,train
AGN-TRAIN-039178,sci_tech,train
AGN-TRAIN-039179,sports,train
AGN-TRAIN-039180,sports,train
AGN-TRAIN-039181,sports,train
AGN-TRAIN-039182,sports,train
AGN-TRAIN-039183,sports,train
AGN-TRAIN-039184,world,train
AGN-TRAIN-039186,world,train
AGN-TRAIN-039187,sci_tech,train
AGN-TRAIN-039189,world,train
AGN-TRAIN-039190,business,train
AGN-TRAIN-039191,sports,train
AGN-TRAIN-039192,business,train
AGN-TRAIN-039193,business,train
AGN-TRAIN-039194,sci_tech,train
AGN-TRAIN-039196,sci_tech,train
AGN-TRAIN-039197,sci_tech,train
AGN-TRAIN-039198,world,train
AGN-TRAIN-039199,world,train
AGN-TRAIN-039200,business,train
AGN-TRAIN-039201,business,train
AGN-TRAIN-039202,business,train
AGN-TRAIN-039203,business,train
AGN-TRAIN-039204,business,train
AGN-TRAIN-039205,sci_tech,train
AGN-TRAIN-039206,sports,train
AGN-TRAIN-039207,sports,train
AGN-TRAIN-039208,sports,train
AGN-TRAIN-039210,world,train
AGN-TRAIN-039211,world,train
AGN-TRAIN-039212,world,train
AGN-TRAIN-039213,sci_tech,train
AGN-TRAIN-039214,sci_tech,train
AGN-TRAIN-039215,sports,train
AGN-TRAIN-039216,sports,train
AGN-TRAIN-039217,sports,train
AGN-TRAIN-039218,world,train
AGN-TRAIN-039219,sci_tech,train
AGN-TRAIN-039220,sci_tech,train
AGN-TRAIN-039221,world,train
AGN-TRAIN-039222,business,train
AGN-TRAIN-039223,sports,train
AGN-TRAIN-039224,sports,train
AGN-TRAIN-039225,sports,train
AGN-TRAIN-039226,sports,train
AGN-TRAIN-039227,sci_tech,train
AGN-TRAIN-039228,business,train
AGN-TRAIN-039229,business,train
AGN-TRAIN-039230,business,train
AGN-TRAIN-039231,business,train
AGN-TRAIN-039232,business,train
AGN-TRAIN-039233,business,train
AGN-TRAIN-039234,business,train
AGN-TRAIN-039235,business,train
AGN-TRAIN-039236,sports,train
AGN-TRAIN-039237,sports,train
AGN-TRAIN-039238,world,train
AGN-TRAIN-039239,world,train
AGN-TRAIN-039240,world,train
AGN-TRAIN-039241,world,train
AGN-TRAIN-039242,world,train
AGN-TRAIN-039243,world,train
AGN-TRAIN-039244,sports,train
AGN-TRAIN-039245,sports,train
AGN-TRAIN-039246,sports,train
AGN-TRAIN-039247,sports,train
AGN-TRAIN-039248,sports,train
AGN-TRAIN-039249,sports,train
AGN-TRAIN-039250,sports,train
AGN-TRAIN-039251,business,train
AGN-TRAIN-039252,business,train
AGN-TRAIN-039253,sports,train
AGN-TRAIN-039254,sports,train
AGN-TRAIN-039255,sports,train
AGN-TRAIN-039256,world,train
AGN-TRAIN-039257,world,train
AGN-TRAIN-039258,world,train
AGN-TRAIN-039259,business,train
AGN-TRAIN-039260,business,train
AGN-TRAIN-039261,business,train
AGN-TRAIN-039262,sci_tech,train
AGN-TRAIN-039263,sports,train
AGN-TRAIN-039264,sports,train
AGN-TRAIN-039265,sports,train
AGN-TRAIN-039266,sports,train
AGN-TRAIN-039268,sci_tech,train
AGN-TRAIN-039269,sci_tech,train
AGN-TRAIN-039270,business,train
AGN-TRAIN-039271,sci_tech,train
AGN-TRAIN-039272,sports,train
AGN-TRAIN-039273,sports,train
AGN-TRAIN-039274,world,train
AGN-TRAIN-039275,sports,train
AGN-TRAIN-039276,sports,train
AGN-TRAIN-039277,world,train
AGN-TRAIN-039278,world,train
